Suite Name	Test Name	Test ID	Voltage	Frequency	Status	Context	Host Payload	Compare Check Data
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	50000000	PASS	{'seed': b'^\x13\x01\xa3'}	5e1301a3	340699697 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	100000000	PASS	{'seed': b'\x04\\\xf7$'}	045cf724	340757659 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	150000000	PASS	{'seed': b'\r\xe8\x02\xee'}	0de802ee	340858943 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	200000000	PASS	{'seed': b'\xca\\7Y'}	ca5c3759	340967120 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	250000000	PASS	{'seed': b'\x0b\xb3\x1c\xec'}	0bb31cec	341091058 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	300000000	PASS	{'seed': b'\x8d\xae$\x85'}	8dae2485	341222383 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	350000000	PASS	{'seed': b'9\x83\xe4\x08'}	3983e408	341357977 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	400000000	PASS	{'seed': b':Y\xca\xf1'}	3a59caf1	341498698 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	450000000	PASS	{'seed': b'\x9a\xf5 u'}	9af52075	341638119 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	500000000	PASS	{'seed': b'\xc7qG\xee'}	c77147ee	341779993 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	550000000	PASS	{'seed': b'\xb1\xee\x00\xcd'}	b1ee00cd	341923557 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	600000000	PASS	{'seed': b'\x90\x95\xdbo'}	9095db6f	342065133 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	650000000	PASS	{'seed': b'\x17\xd3Z|'}	17d35a7c	342208465 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	700000000	PASS	{'seed': b'\xc5n\x1aZ'}	c56e1a5a	342351440 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	750000000	PASS	{'seed': b'\x97\x185\xa7'}	971835a7	342495001 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	800000000	PASS	{'seed': b'8\xe7\xcfk'}	38e7cf6b	342643434 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	850000000	PASS	{'seed': b'\xcaj\xda\xf2'}	ca6adaf2	342787526 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	900000000	PASS	{'seed': b'\x13\x8cw\r'}	138c770d	342931294 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	950000000	PASS	{'seed': b'Ol\xc54'}	4f6cc534	343075615 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1000000000	PASS	{'seed': b'7\x9a-\xf3'}	379a2df3	343219571 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1050000000	FAIL_NO_BEL	{'seed': b'\\7l@'}	5c376c40	None
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	0.95	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	50000000	PASS	{'seed': b'\xe0*c/'}	e02a632f	340700645 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	100000000	PASS	{'seed': b'\xa20<\xdc'}	a2303cdc	340759468 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	150000000	PASS	{'seed': b'\x1b\xbd:\xbd'}	1bbd3abd	340855289 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	200000000	PASS	{'seed': b'\xba;.\xa2'}	ba3b2ea2	340966861 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	250000000	PASS	{'seed': b'\x16-\x80\x8e'}	162d808e	341090857 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	300000000	PASS	{'seed': b'\xb6M\xfc\xbb'}	b64dfcbb	341223853 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	350000000	PASS	{'seed': b'\xc9L\xe2u'}	c94ce275	341358198 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	400000000	PASS	{'seed': b'\xaa\xa1\x14k'}	aaa1146b	341498768 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	450000000	PASS	{'seed': b'\xb3\xc47\x90'}	b3c43790	341636351 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	500000000	PASS	{'seed': b'\xf1d\xae<'}	f164ae3c	341779993 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	550000000	PASS	{'seed': b'b\x9d\x84+'}	629d842b	341923723 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	600000000	PASS	{'seed': b'\x18WN\xfa'}	18574efa	342065060 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	650000000	PASS	{'seed': b'nF\xb1\xa1'}	6e46b1a1	342208596 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	700000000	PASS	{'seed': b'&\xfb-\xf0'}	26fb2df0	342351719 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	750000000	PASS	{'seed': b'\x05k\x80\x01'}	056b8001	342495001 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	800000000	PASS	{'seed': b'\xa6\x9bC!'}	a69b4321	342644074 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	850000000	PASS	{'seed': b'\xd7z#3'}	d77a2333	342787869 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	900000000	PASS	{'seed': b'\xf1/\xcf\xbe'}	f12fcfbe	342931294 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	950000000	PASS	{'seed': b'\x17\xfd\x98\xb5'}	17fd98b5	343075133 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1000000000	PASS	{'seed': b'-\\\x1e\xb3'}	2d5c1eb3	343219571 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1050000000	PASS	{'seed': b'\xb7Ss\x05'}	b7537305	343363753 cycles
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1100000000	FAIL_NO_BEL	{'seed': b' \xf9)\xf9'}	20f929f9	None
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP16 Convolution	2	1.00	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	50000000	PASS	{'seed': b'\xac%\xd3m'}	ac25d36d	407875948 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	100000000	PASS	{'seed': b'\x02\x9d\x97Y'}	029d9759	408405877 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	150000000	PASS	{'seed': b'\xc4;\xedA'}	c43bed41	408895428 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	200000000	FAIL_NO_BEL	{'seed': b'\x1e\xe5\xc4\xdd'}	1ee5c4dd	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	350000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	400000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	450000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	500000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	550000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	600000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	650000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	700000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	750000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	800000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	850000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.55	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	50000000	PASS	{'seed': b'A\xb1\xfdW'}	41b1fd57	407875769 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	100000000	PASS	{'seed': b'\x7f\x1aE\xbb'}	7f1a45bb	408405869 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	150000000	PASS	{'seed': b'.\xac\x962'}	2eac9632	408895667 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	200000000	PASS	{'seed': b'\x96\xd8~\x16'}	96d87e16	409420856 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	250000000	PASS	{'seed': b'o\xec\xfc\xe7'}	6fecfce7	409936391 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	300000000	FAIL_NO_BEL	{'seed': b'\x13y_f'}	13795f66	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	350000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	400000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	450000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	500000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	550000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	600000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	650000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	700000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	750000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	800000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	850000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.60	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	50000000	PASS	{'seed': b'\xde;\xa8\xe9'}	de3ba8e9	407875684 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	100000000	PASS	{'seed': b'\xc5\xf4\xab\xe5'}	c5f4abe5	408405770 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	150000000	PASS	{'seed': b'\x82\x81\xa9\xdb'}	8281a9db	408895337 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	200000000	PASS	{'seed': b'\x02M\xdf<'}	024ddf3c	409420876 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	250000000	PASS	{'seed': b'\xb4M\x8d2'}	b44d8d32	409936669 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	300000000	PASS	{'seed': b'\x80\xde\xc3\xa8'}	80dec3a8	410465264 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	350000000	PASS	{'seed': b'\x06>\xf9\x9b'}	063ef99b	410985028 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	400000000	PASS	{'seed': b'P$9\xbf'}	502439bf	411509837 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	450000000	FAIL_NO_BEL	{'seed': b'\x8bgLI'}	8b674c49	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	500000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	550000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	600000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	650000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	700000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	750000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	800000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	850000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.65	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	50000000	PASS	{'seed': b'\x00\t\xabx'}	0009ab78	407875799 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	100000000	PASS	{'seed': b'\xdca\x1d\xdc'}	dc611ddc	408405579 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	150000000	PASS	{'seed': b'\x0c\\\xff\xdb'}	0c5cffdb	408895231 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	200000000	PASS	{'seed': b'%\xb3M\x1d'}	25b34d1d	409420897 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	250000000	PASS	{'seed': b'\xf1\x15z\xbf'}	f1157abf	409936366 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	300000000	PASS	{'seed': b'\xf08\xea\xf3'}	f038eaf3	410465804 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	350000000	PASS	{'seed': b'\xe2\x83az'}	e283617a	410984889 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	400000000	PASS	{'seed': b'"\xe8\xcfO'}	22e8cf4f	411509674 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	450000000	PASS	{'seed': b'j\xbae\\'}	6aba655c	412039358 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	500000000	PASS	{'seed': b'\x1a\x06\xa8H'}	1a06a848	412569014 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	550000000	PASS	{'seed': b'*\x832\x8d'}	2a83328d	413087854 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	600000000	FAIL_NO_BEL	{'seed': b'\x0c\x08\x1c\xa6'}	0c081ca6	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	650000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	700000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	750000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	800000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	850000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.70	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	50000000	PASS	{'seed': b'n\xb4\xf0\xd4'}	6eb4f0d4	407875739 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	100000000	PASS	{'seed': b'\x1c)\xa6\xdb'}	1c29a6db	408405769 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	150000000	PASS	{'seed': b')jBz'}	296a427a	408895233 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	200000000	PASS	{'seed': b'Xll\x08'}	586c6c08	409420896 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	250000000	PASS	{'seed': b'\x03\xa3!\x1f'}	03a3211f	409936393 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	300000000	PASS	{'seed': b'C;o\x16'}	433b6f16	410465233 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	350000000	PASS	{'seed': b'\xfb\xfd\x15\xc2'}	fbfd15c2	410984610 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	400000000	PASS	{'seed': b'\xfb\xa9e\xe5'}	fba965e5	411510475 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	450000000	PASS	{'seed': b"\xdc\xf7'\xdf"}	dcf727df	412037774 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	500000000	PASS	{'seed': b'1eX\xc1'}	316558c1	412569163 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	550000000	PASS	{'seed': b's\xf8=\xf5'}	73f83df5	413086426 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	600000000	PASS	{'seed': b'\x85\xed\x8fR'}	85ed8f52	413610076 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	650000000	PASS	{'seed': b'\t\x90\xa6\xb4'}	0990a6b4	414133033 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	700000000	PASS	{'seed': b'\x8c\x02{\x92'}	8c027b92	414657757 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	750000000	FAIL_NO_BEL	{'seed': b'\xa3+\x1a\xcf'}	a32b1acf	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	800000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	850000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.75	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	50000000	PASS	{'seed': b'\x18\xe6G['}	18e6475b	407875673 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	100000000	PASS	{'seed': b'\x85\xe9\xe0?'}	85e9e03f	408405879 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	150000000	PASS	{'seed': b'\x83\xd1\x1d-'}	83d11d2d	408895202 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	200000000	PASS	{'seed': b'V)\x9e\x9e'}	56299e9e	409420875 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	250000000	PASS	{'seed': b'g\x10\x88\xfd'}	671088fd	409936092 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	300000000	PASS	{'seed': b'\x86\xe70\xf2'}	86e730f2	410465587 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	350000000	PASS	{'seed': b'\xdfu(i'}	df752869	410984187 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	400000000	PASS	{'seed': b'\xec\xc1E\xfd'}	ecc145fd	411509953 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	450000000	PASS	{'seed': b'8\xb3h\x83'}	38b36883	412039401 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	500000000	PASS	{'seed': b'n(\xcci'}	6e28cc69	412568614 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	550000000	PASS	{'seed': b'(\x8f\xdc\xd5'}	288fdcd5	413087029 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	600000000	PASS	{'seed': b'\xcc@8\x8e'}	cc40388e	413609666 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	650000000	PASS	{'seed': b'\xd6!\xa2\x8e'}	d621a28e	414132967 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	700000000	PASS	{'seed': b'\xd2\xef*\x0f'}	d2ef2a0f	414656494 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	750000000	PASS	{'seed': b'\xf0\xa8(8'}	f0a82838	415171442 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	800000000	PASS	{'seed': b'\x85\x9b\xd4\x80'}	859bd480	415683916 cycles
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	850000000	FAIL_NO_BEL	{'seed': b'Z\x08\xf6\xb1'}	5a08f6b1	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	900000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	950000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1000000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1050000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1100000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1150000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1200000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1250000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.80	1300000000	SKIP_MAX_FREQ_FAIL	None	None	None
conv-bmark	Conv Accelerator FP32 Convolution	3	0.85	50000000	PASS	{'seed': b'\xdci=\xaf'}	dc693daf	407875726 cycles
